athlete_id,exceptions,family_name,gender,given_name,name,npc,s,sb,sdms_id,sm,status
e442f4e58445c59f,T,Berezhnoi,M,Arsenii,Arsenii Berezhnoi,RUS,S12,SB12,63273,SM12,R-2027
24c1ec4d3bf0d242,"A, 1, 12",Bobyrev,M,Igor,Igor Bobyrev,RUS,S3,SB2,62976,SM3,R-2027
53a7649eea104262,"A, 12, +",Bogatyreva,F,Anna,Anna Bogatyreva,RUS,S7,SB7,63103,SM7,R-2027
78d9c2a8622f5b68,-,Boldyreva,F,Karina,Karina Boldyreva,RUS,S3,SB3,52701,SM3,N
74e50d95503fcccc,"T, B",Burmistrov,M,Konstantin,Konstantin Burmistrov,RUS,S12,SB12,61160,SM12,R-2028
e03a79f16f8454b0,"A, E, 3, 5, 12",Butkova,F,Nataliia,Nataliia Butkova,RUS,S4,SB4,22508,SM4,R-2026
66890552147f67c1,"A, E, 3, 5, 12",Cherniaev,M,Dmitrii,Dmitrii Cherniaev,RUS,S5,SB4,22629,SM5,C
fae1a20c2289c73c,T,Chernov,M,Maksym,Maksym Chernov,RUS,S11,SB11,59913,SM11,C
27b3285c21a07d30,"A, E, 3, 5, 12",Chernova,F,Anastasiia,Anastasiia Chernova,RUS,S5,SB4,61389,SM5,R
4b97a5d25f3675ad,"A, E",Danilenko,M,Vladimir,Vladimir Danilenko,RUS,S2,N/A,26958,N/A,C
31de926cd96f14f6,9,Dolgovas,M,Dimitrii,Dimitrii Dolgovas,RUS,S10,SB9,63114,SM10,R-2027
c8c731bca68519c9,-,Dontsov,M,Ruslan,Ruslan Dontsov,RUS,S13,SB13,69685,SM13,N
96fea6bfbe7789bc,"1, 2, 4, 12, +",Efrosinin,M,Egor,Egor Efrosinin,RUS,S7,SB7,26434,SM7,R-2027
abbc0bfe1524ba88,"*, 4",Erzutov,M,Leonid,Leonid Erzutov,RUS,S10,SB9,27853,SM10,R
e8620b735c403640,"A, 12",Evseenko,M,Mikhail,Mikhail Evseenko,RUS,S6,SB5,52817,SM6,R-2027
401daa2bc73645ce,"A, 3, 5, 12",Fedurina,F,Galina,Galina Fedurina,RUS,S5,SB4,52588,SM5,R-2027
8aedec58fc0a995b,"A, 1, 3, 4, 12, +",Feoktistova,F,Irina,Irina Feoktistova,RUS,S8,SB8,68226,SM8,R-2029
85bd5aa059ac3a86,-,Fitmova,F,Daria,Daria Fitmova,RUS,S12,SB12,63280,SM12,R
2de3ae7c890dc71b,"A, 3, 5, 12, +",Ganiuk,M,Aleksei,Aleksei Ganiuk,RUS,S8,SB7,30035,SM8,R-2029
3e2b497eabff8eec,-,Gladyshev,M,Artem,Artem Gladyshev,RUS,S14,SB14,52699,SM14,R-2027
c9154f27b82016d2,"A, E, 12",Goncharova,F,Anastasiia,Anastasiia Goncharova,RUS,S4,SB3,63115,SM4,R-2026
38613751d9c71cda,"A, 12",Granichka,M,Andrei,Andrei Granichka,RUS,S6,SB5,19810,SM6,C
6e45ae1562f3007c,"12, +",Grigorev,M,Dmitrii,Dmitrii Grigorev,RUS,S10,SB9,7632,SM10,C
d006d14541217b7d,-,Guk,M,Timofei,Timofei Guk,RUS,S12,SB12,28535,SM12,R
0a06ec4c5f35dc86,-,Guzienko,F,Alina,Alina Guzienko,RUS,S14,SB14,42157,SM14,R
dcee23efad8b20e1,"3, 5, 12, +",Isaev,M,Artem,Artem Isaev,RUS,S10,SB9,22664,SM10,C
85a1146aed5d642f,"1, 2, 4",Ishchiulova,F,Viktoriia,Viktoriia Ishchiulova,RUS,S8,SB8,42161,SM8,C
cc662d7fbe976774,-,Ivanov,M,German,German Ivanov,RUS,S7,SB6,68660,SM7,N
e8c4aaea8091fdea,"A, E, 3, 5, 12",Ivanova,F,Anna,Anna Ivanova,RUS,S5,SB4,60184,SM5,R-2028
16b69d52a5480945,"1, 3, 5",Kalina,M,Andrei,Andrei Kalina,RUS,S9,SB8,5617,SM9,C
3a5ee8c157bb2d0a,"1, 3, 5",Kandybka,M,Vasilii,Vasilii Kandybka,RUS,S9,SB8,63005,SM9,R-2027
682c075b9e588911,-,Kazakova,F,Inessa,Inessa Kazakova,RUS,S14,SB14,69683,SM14,N
fe5b0164c2169abe,"A, 12, +",Khlystov,M,Nikita,Nikita Khlystov,RUS,S9,SB9,63242,SM9,R
f7330bd6863c7d6f,"A, 1, 3, 5",Kliachkina,F,Elena,Elena Kliachkina,RUS,S9,SB8,42176,SM9,C
dbe374b15861fe78,"T, B",Kniazeva,F,Varvara,Varvara Kniazeva,RUS,S11,SB11,64982,SM11,R-2027
642a7ebb63e46f32,"A, E, 3, 5, 12",Koltsova,F,Diana,Diana Koltsova,RUS,S3,SB2,60187,SM3,R
acfc1e4d450dad66,T,Krivshina,F,Anna,Anna Krivshina,RUS,S12,SB12,19606,SM12,R-2028
a7c0ed8c4e6a9278,"T, B",Krylov,M,Artem,Artem Krylov,RUS,S11,SB11,63274,SM11,C
7b8a5ecf0c9a76ed,"A, 12, +",Kuklin,M,Pavel,Pavel Kuklin,RUS,S8,SB7,42163,SM8,C
c3abbea0cdfbe941,-,Kuzmin,M,Egor,Egor Kuzmin,RUS,S12,SB12,52880,SM12,R-2028
eb2a13c22d44a01e,"A, E, 3, 5, 12",Larionova,F,Mira,Mira Larionova,RUS,S4,SB3,30037,SM4,R-2028
8bb64ec8b0891cb6,T,Latritskaia,F,Mariia,Mariia Latritskaia,RUS,S12,SB12,42122,SM12,R-2027
c708655aaa8a79ce,0,Lazutin,M,Evgenii,Evgenii Lazutin,RUS,S13,SB13,61161,SM13,R-2027
493344b8ced45c54,0,Lisitskii,M,Stepan,Stepan Lisitskii,RUS,S13,SB13,42123,SM13,R-2027
2ade3c0576924b69,-,Litsevanov,M,Vladislav,Vladislav Litsevanov,RUS,S5,SB4,52845,SM5,N
41b3289e83bf9ae1,"T, B",Lukianenko,F,Daria,Daria Lukianenko,RUS,S11,SB11,42294,SM11,R
313d5c436870bf11,"1, 3, 5",Maiborodina,F,Daria,Daria Maiborodina,RUS,S9,SB8,52618,SM9,C
0852b4d93f8347be,"A, E, 3, 5, 12",Maksiakova,F,Veronika,Veronika Maksiakova,RUS,S4,SB3,68202,SM4,R-2027
a61bb7afdb2e650a,"A, 12",Maslov,M,Stepan,Stepan Maslov,RUS,S8,SB7,61385,SM8,R-2027
59bf0bd8a3203d32,-,Meleshko,F,Daria,Daria Meleshko,RUS,S14,SB14,52700,SM14,R-2026
e13783ca880bdb35,"A, 3, 5, 12",Melnikov,M,Aleksei,Aleksei Melnikov,RUS,S4,SB2,60185,SM3,R
b5b7a0dfa12b2d76,-,Melnikov,M,Andrei,Andrei Melnikov,RUS,S6,SB5,61388,SM6,N
95188d1bc20b26da,-,Mezhinskaia,F,Sofiia,Sofiia Mezhinskaia,RUS,S13,SB13,63275,SM13,R-2027
dd41b14be9094477,"A, 1, 2, 4, 8",Mikhailov,M,Maksim,Maksim Mikhailov,RUS,S7,SB7,68270,SM7,R-2028
a388639e3661b7e7,-,Mokrousova,F,Aleksandra,Aleksandra Mokrousova,RUS,S14,SB14,63656,SM14,R-2026
be0ad21a7ee4722c,"A, 12",Molkov,M,Aleksandr,Aleksandr Molkov,RUS,S5,SB4,23373,SM5,R
94e97977dc65b589,"1, 3, 5",Mozgovaia,F,Adelina,Adelina Mozgovaia,RUS,S9,SB8,31033,SM9,C
40f4d7eeb12747de,"1, 3, 5",Mozgovoi,M,Bogdan,Bogdan Mozgovoi,RUS,S9,SB9,22989,SM9,C
4b667668f329090d,A,Nikolaev,M,Andrei,Andrei Nikolaev,RUS,S8,N/A,30040,N/A,R
9eb39ad128dc4549,"A, 3, 5, 12",Oparina,F,Anastasiia,Anastasiia Oparina,RUS,S4,SB3,49089,SM4,R-2029
35e8f58addcca1ba,0,Pakhomov,M,Sergei,Sergei Pakhomov,RUS,S13,SB13,63278,SM13,R-2029
fbcfef94a56f1be2,H,Pavlenko,M,Artem,Artem Pavlenko,RUS,S14,SB14,17379,SM14,C
e9ac41eb8a3dea73,"A, 12",Pavliukova,F,Natalia,Natalia Pavliukova,RUS,S5,SB4,42291,SM5,C
eafde847483bf1be,"A, 12",Pavlov,M,Nikita,Nikita Pavlov,RUS,S5,SB4,49092,SM5,R-2027
2c713a75ca2510b1,"A, 3, 5, 12, +",Pavlova,F,Mariia,Mariia Pavlova,RUS,S8,SB7,26389,SM8,R-2029
026c4c81124ce109,"A, 12",Pulver,M,Kirill,Kirill Pulver,RUS,S5,SB4,49081,SM5,R-2026
1456ab7e62316142,-,Radkov,M,Artem,Artem Radkov,RUS,S10,SB9,68432,SM10,N
cee4e795dadbdacc,-,Rumiantsev,M,Klim,Klim Rumiantsev,RUS,S14,SB14,62118,SM14,R-2027
44c7ed6e68179d18,-,Rymgailo,F,Aleksandra,Aleksandra Rymgailo,RUS,S7,SB6,63118,SM7,N
b3029bcb336fbc76,T,Saifutdinov,M,Artur,Artur Saifutdinov,RUS,CNC,CNC,19534,CNC,R
a046260a1003b1f4,-,Salemgareev,M,Emil,Emil Salemgareev,RUS,S10,SB9,61387,SM10,C
c7584aeccc0c9206,0,Shabalina,F,Valeriia,Valeriia Shabalina,RUS,S14,SB14,22610,SM14,C
b6d76510ab6544c0,-,Shatskikh,F,Nadezhda,Nadezhda Shatskikh,RUS,S13,SB13,63620,SM13,R
4a849f6b76252cdd,"A, E, 3, 5",Shchelokova,F,Milana,Milana Shchelokova,RUS,S7,SB7,42184,SM7,R-2028
197025994aaeefda,0,Shchitkovskii,M,Egor,Egor Shchitkovskii,RUS,S13,SB13,61163,SM13,R-2027
2ef7e5dc1f25d529,"A, Y, E, 3, 5, 12",Shchurova,F,Zoia,Zoia Shchurova,RUS,S4,SB3,42185,SM4,R
7f3b7da0023dff9b,"T, B",Shevchenko,F,Anastasiia,Anastasiia Shevchenko,RUS,S11,SB11,42126,SM11,R-2029
e3a7038e7ae34ec0,-,Shishkina,F,Alina,Alina Shishkina,RUS,S8,SB8,70065,SM8,N
dc94ba913b5aa04e,"A, E, 3, 5, 12",Shishova,F,Iuliia,Iuliia Shishova,RUS,CNC,CNC,21537,CNC,R
812754db4065f756,-,Shusharin,M,Sergei,Sergei Shusharin,RUS,S14,SB14,63333,SM14,R
289e2863ee49a52a,"A, 9",Shuvarin,M,Aleksei,Aleksei Shuvarin,RUS,S9,SB8,62977,SM9,C
aa84f06271095128,"3, 5",Sidorenko,F,Elizaveta,Elizaveta Sidorenko,RUS,S10,SB9,30693,SM10,C
0b98ade556d71d34,"1, 3, 5",Smirnov,M,Daniil,Daniil Smirnov,RUS,S9,SB8,42575,SM9,C
f531196f399532bb,-,Sokolova,F,Daria,Daria Sokolova,RUS,S8,SB7,70066,SM8,N
91a027e3574e4d50,0,Sotnikov,M,Vladimir,Vladimir Sotnikov,RUS,S12,SB12,51101,SM12,R-2028
7f0231caf566d8e3,-,Startsev,M,Andrei,Andrei Startsev,RUS,S4,SB3,68433,SM4,N
dbb0b53f9d9ef274,"A, 12, +",Stepanov,M,Evgenii,Evgenii Stepanov,RUS,S8,SB7,60183,SM8,C
488073eb94bf69a9,8,Stepanova,F,Vasilisa,Vasilisa Stepanova,RUS,NE,SB9,68216,NE,C
b32fa103c4db3a2b,-,Talalaeva,F,Polina,Polina Talalaeva,RUS,S3,SB2,63238,SM3,N
0659191f7490f516,"3, 5, 12, +",Tarasov,M,Denis,Denis Tarasov,RUS,S9,SB9,14876,SM9,C
4a86c7b6679dbbc3,-,Tiulenev,M,Maksim,Maksim Tiulenev,RUS,S4,SB3,68934,SM4,N
3d85692ddd42fd98,-,Trofimenko,M,Andrei,Andrei Trofimenko,RUS,S7,SB6,49090,SM7,N
33da89d067c551a7,-,Tsaritsanskii,M,Mikhail,Mikhail Tsaritsanskii,RUS,S14,SB14,69684,SM14,N
fa9da27d148a5b14,-,Tsybriuk,M,Vitalii,Vitalii Tsybriuk,RUS,S13,SB13,52878,SM13,R
54b58e8e09e4de05,"A, E, 3, 4, 12",Zhdanov,M,Roman,Roman Zhdanov,RUS,S4,SB4,20545,SM4,R-2028
461ac4fa08334eb7,T,Ziablitseva,F,Aleksandra,Aleksandra Ziablitseva,RUS,S13,SB13,28538,SM13,R-2029
9aee0e5774aaa2c6,"A, 3, 5, 12, +",Almalki,M,Eyad,Eyad Almalki,KSA,S7,SB6,51422,SM7,R-2026
0de69d793d721aab,"A, Y, E, 7",Almarzuqi,M,Ibrahim,Ibrahim Almarzuqi,KSA,S5,SB6,51425,SM5,C
34fbc0bfc3438d01,"A, Y, E, 3, 5, 12, +",Alrashid,M,Hussain,Hussain Alrashid,KSA,S5,SB4,51482,SM5,C
3e8f52360d3f6a85,"A, 3, 5, 12",Mahnashi,M,Hussam,Hussam Mahnashi,KSA,S4,SB3,35219,SM4,R-2026
77cf3cf6d2276fcf,"A, E",Draganov-Cordas,F,Katarina,Katarina Draganov-Cordas,SRB,S2,N/A,44368,N/A,C
23b591772410e288,"1, 2, 4",Ljubisavljevic,M,Nikola,Nikola Ljubisavljevic,SRB,S8,SB8,60229,SM8,R-2026
502ac1ee481316f9,"A, 3, 5, 12",Maric,M,Pavle,Pavle Maric,SRB,S4,SB3,68449,SM4,R-2028
c70813ca149d0d1b,"12, +",Panovic,M,Nemanja,Nemanja Panovic,SRB,S8,SB7,33782,SM8,R-2027
3a5fe23d60b626ed,"1, 3, 5",Baihakki,F,Moza Alyka,Moza Alyka Baihakki,SGP,S9,SB8,68011,SM9,R-2029
a2dc03880c906ade,-,Chan,M,Wei Siang Darren,Wei Siang Darren Chan,SGP,S14,SB14,42307,SM14,C
a9b0409daa2c978e,0,Han,M,Liang Chou,Liang Chou Han,SGP,S14,SB14,21634,SM14,C
eef8d67acd4afaf8,-,Hee,M,Nicholas,Nicholas Hee,SGP,S14,SB14,61164,SM14,R-2026
8dc954adc4bc8f6e,0,Moi,F,Yan Ting Danielle,Yan Ting Danielle Moi,SGP,S14,SB14,21633,SM14,C
6436f5fda54ac477,"T, B",Soon,F,Sophie Jin Wen,Sophie Jin Wen Soon,SGP,S11,SB11,29784,SM11,R-2029
8d7aa95623493443,0,Tan,M,Eng Kiong Benson,Eng Kiong Benson Tan,SGP,S14,SB14,8671,SM14,C
a2af5b9a604255cc,-,Tan,F,Jazlene Shihui,Jazlene Shihui Tan,SGP,S14,SB14,42304,SM14,C
3700c36c798c9a0d,12,Toh,M,Wei Soong,Wei Soong Toh,SGP,S7,SB6,20612,SM7,C
d03d50d1884a1bb4,9,Wong,M,Min Ern Jareth,Min Ern Jareth Wong,SGP,NE,SB9,56986,NE,C
c04f5084f7572674,-,Wong,M,Zhi Wei,Zhi Wei Wong,SGP,S13,SB13,33213,SM13,R-2027
e01b1e0c16b4f7c4,"A, E, 12",Yip,F,Pin Xiu,Pin Xiu Yip,SGP,S2,N/A,3491,,
6746ce6cdd22d0ab,"A, 12, +",Durinik,M,Philip,Philip Durinik,SVK,S7,SB6,59714,SM7,R-2027
147292a02c466332,"1, 3, 5",Hanuliakova,F,Dorota,Dorota Hanuliakova,SVK,S9,SB8,65685,SM9,R-2030
6ac15247bc81a3d7,"A, 12",Holikova,F,Dorota,Dorota Holikova,SVK,S5,SB4,65686,SM5,R-2027
497fd9169ae6a17d,"1, 3, 4",Kubova,F,Alzbeta,Alzbeta Kubova,SVK,S8,SB8,48980,SM8,C
019960a92d796362,"A, 12",Novakova,F,Liliana,Liliana Novakova,SVK,S6,SB5,65687,SM6,R-2028
694b0bc3f1aa82ce,T,Petrikovicova,F,Karina,Karina Petrikovicova,SVK,S12,SB12,6838,SM12,R-2027
c45f72cc605ce097,-,Sutiak,M,Richard,Richard Sutiak,SVK,S10,SB9,69404,SM10,N
46828a3277a5a1d9,A,Berloznik,F,Tonja,Tonja Berloznik,SLO,S2,N/A,63310,N/A,R-2026
48cca59b0d8c4011,"A, 12, +",Biadov,F,Nina,Nina Biadov,SLO,S9,SB8,56621,SM9,R-2027
8340819372d9876d,-,Kozarac,M,Kerim,Kerim Kozarac,SLO,S14,SB14,70010,SM14,N
91a31eebdd52d880,"A, 8",Majcenovic,M,Tristan,Tristan Majcenovic,SLO,S9,SB8,62709,SM9,R-2027
cab4bad8ededa1f3,8,Lidia,F,Rose,Rose Lidia,SOL,S10,SB9,41836,SM10,C
7922a4e0ed05e5e2,T,Ferreira,F,Alani,Alani Ferreira,RSA,S13,SB13,27000,SM13,R-2027
30b5287ec3bbc4e6,T,Hendricks,M,Nathan,Nathan Hendricks,RSA,S13,SB13,57004,SM13,R-2029
dc113ce770933ed7,-,Janse Van Rensburg,F,Minke,Minke Janse Van Rensburg,RSA,S14,SB14,52683,SM14,R-2028
551d1a04eafb0e52,-,Lawrence,M,Elih Thomas,Elih Thomas Lawrence,RSA,S14,SB14,66392,SM14,R-2028
d6f8741b2eb9b1ec,-,Nel,M,Jean-Pierre,Jean-Pierre Nel,RSA,S14,SB14,66551,SM14,R
f45eff07432b1815,"A, 3, 5",Sadie,M,Christian,Christian Sadie,RSA,S7,SB7,30469,SM7,C
9a1c0899ceeaf60f,"A, Y, E, 3, 4, 12",Swanepoel,F,Kat,Kat Swanepoel,RSA,S5,SB4,44602,SM5,R-2025
028cccccbd53f65f,T,Vyncke,F,Danika,Danika Vyncke,RSA,S13,SB13,57005,SM13,R-2029
303b4ec1731c1c9f,T,Vyncke,F,Ivana,Ivana Vyncke,RSA,S13,SB13,59311,SM13,R-2030
41f80d39a3f572c3,0,Alhambra Mollar,M,Enrique Jose,Enrique Jose Alhambra Mollar,ESP,S13,SB13,32494,SM13,R-2029
6310be01d31b0d3a,-,Amondarain Bernal,M,Borja,Borja Amondarain Bernal,ESP,S7,SB6,65475,SM7,N
b2200f77b88ba54a,-,Arias Arias,F,Alicia,Alicia Arias Arias,ESP,S3,SB2,68789,SM3,N
a572e955d34fc0b6,8,Arribas Santayana,M,Ignacio,Ignacio Arribas Santayana,ESP,S10,SB9,26593,SM10,C
bfca5be6c465b450,-,Belahsen Assekkaj,M,Imran,Imran Belahsen Assekkaj,ESP,S7,SB6,62900,SM7,N
ecf4490642ec6d7d,"A, Y, E, 3, 5, 12, +",Campo Barbero,F,Julia,Julia Campo Barbero,ESP,S5,SB4,26526,SM5,R-2026
820ccffefe8d946e,"T, B",Cantero Elvira,M,Jose,Jose Cantero Elvira,ESP,S11,SB11,7432,SM11,R-2032
b1e6bff6062ee2b4,"A, 12",Castello Farre,F,Julia,Julia Castello Farre,ESP,S5,SB4,4027,SM5,C
7682750a78bb3e70,"A, 1, 3, 4, 12, +",Castro Garcia,M,Mark,Mark Castro Garcia,ESP,S6,SB5,39413,SM6,R-2025
aa732288d026ce5f,"3, 5",Colomer I Roura,F,Berta,Berta Colomer I Roura,ESP,S10,SB9,62899,SM10,C
818b55fd027485dc,-,Cortes Garcia,M,Luis,Luis Cortes Garcia,ESP,S9,SB8,62894,SM9,N
ac29cf22cf07b45a,"T, B",Dambelleh Jarra,M,Mahamadou,Mahamadou Dambelleh Jarra,ESP,S11,SB11,52591,SM11,R-2030
4e8366c7db4893aa,"H, A, 3, 5, 12, +",de La Cruz Flores,F,Isabel Shihuaying,Isabel Shihuaying de La Cruz Flores,ESP,S6,SB6,60413,SM6,R-2026
bfca2b30811b55bc,-,del Bosque Vecino,M,Yasser,Yasser del Bosque Vecino,ESP,S7,SB6,65692,SM7,N
412c61b8196b7de4,T,Delgado Nadal,F,Maria,Maria Delgado Nadal,ESP,S12,SB12,18745,SM12,R-2030
5d39d6fe8d9fa419,"1, 3, 5",Dmytriv Dmytriv,F,Anastasiya,Anastasiya Dmytriv Dmytriv,ESP,S9,SB8,52976,SM9,R-2027
7f9c97015418e85f,T,Edo Beltran,F,Ariadna,Ariadna Edo Beltran,ESP,S13,SB13,22311,SM13,R-2029
da61d06348c98f9b,"A, E",Erdozain Oterino,M,Mikel,Mikel Erdozain Oterino,ESP,S2,N/A,60195,N/A,R
12a8d1bd759d3199,-,Eribo Saborido,M,Jones Osaghiren,Jones Osaghiren Eribo Saborido,ESP,S7,SB6,65693,SM7,N
202be99661efa9b8,"1, 3, 5",Escanilla Candial,M,Jian Wang,Jian Wang Escanilla Candial,ESP,S9,SB9,53790,SM9,C
3e4cab62a84b11dd,"A, 3, 5, 12",Estrada Chavez,F,Aitana,Aitana Estrada Chavez,ESP,S6,SB5,39326,SM6,R-2030
52869e68f7a05fcd,-,Feliu Martin,F,Emma,Emma Feliu Martin,ESP,S13,SB13,52590,SM13,R-2029
d2eaa67737cc6e27,"A, 12",Fernandez,M,Ivan,Ivan Fernandez,ESP,S4,SB3,3560,SM4,C
53532f02c8dc9b9c,-,Fernandez Garcia,M,Pedro,Pedro Fernandez Garcia,ESP,S12,SB12,61638,SM12,R-2027
76694c82609bf3d4,"A, E, 3, 5, 12",Fernandez Infante,F,Marta,Marta Fernandez Infante,ESP,S4,SB3,43326,SM4,R-2029
8c23cb4bab904986,"A, 1, 2, 4, 12",Ferrer Robles,M,Daniel,Daniel Ferrer Robles,ESP,S4,SB3,39334,SM4,R-2028
6b593a89a7f6a16f,T,Ferron Gutierrez,M,Juan,Juan Ferron Gutierrez,ESP,S12,SB12,42597,SM12,R-2030
870ac5a56a63daf4,8,Florencio Fernandez,M,Ian,Ian Florencio Fernandez,ESP,NE,SB9,61382,NE,C
0ab9fad8cd63eb21,"A, E, 3, 5, 12",Fontcuberta Cervera,F,Delia,Delia Fontcuberta Cervera,ESP,S3,SB3,42605,SM3,R-2028
3d07d981271aaa19,"A, 12",Garcia Grau,F,Berta,Berta Garcia Grau,ESP,S5,SB4,52536,SM5,C
9ff19f98b456b7ff,"12, +",Garrido Brun,M,Jacobo,Jacobo Garrido Brun,ESP,S9,SB8,29889,SM9,C
ee26141cee316439,"1, 3, 5",Gascon,F,Sarai,Sarai Gascon,ESP,S9,SB9,5942,SM9,C
f51deaa4bca319c2,"T, B",Gelis,M,Albert,Albert Gelis,ESP,S11,SB11,6756,SM11,R-2028
cd028de54637079e,"A, 3, 5, 12",Gil,M,Vicente,Vicente Gil,ESP,S4,SB3,3681,SM4,C
e1f1a097220ff3cf,T,Gonzalez Lopez,M,Adrian,Adrian Gonzalez Lopez,ESP,S13,SB13,61637,SM13,R-2030
92545703dbae5c00,"A, 12",Gonzalez Santos,M,Pau,Pau Gonzalez Santos,ESP,S5,SB5,36770,SM5,R-2027
5c7fc13969eb13d8,"H, A, 1, 3, 5, 12, +",Huerta Poza,M,Luis,Luis Huerta Poza,ESP,S5,SB4,26664,SM5,C
8f4b33ad60271d5c,"1, 3, 5",Jimenez Romero de Avila,F,Lydia,Lydia Jimenez Romero de Avila,ESP,S9,SB9,53787,SM9,C
3e463c27b71d4b8d,-,Labrador Fernandez,M,Javier,Javier Labrador Fernandez,ESP,S14,SB14,41455,SM14,C
7da565a99aa560ed,"12, +",Lerida Maldonado,F,Beatriz,Beatriz Lerida Maldonado,ESP,S9,SB8,42314,SM9,C
6fd058425e7ce248,"1, 3, 5, 9",Llopis Sanz,M,Inigo,Inigo Llopis Sanz,ESP,S8,SB8,26484,SM8,R
4849c1588543338b,"A, 12",Luque,M,Miguel,Miguel Luque,ESP,S4,SB3,3694,SM4,C
d7abdd47be767974,"12, +",Mari Alcaraz,M,Jose Antonio,Jose Antonio Mari Alcaraz,ESP,S9,SB8,5439,SM9,C
66c8c38acadd3ff2,8,Marques Soto,F,Nuria,Nuria Marques Soto,ESP,S9,SB8,16211,SM9,C
d31f20c9fd64317a,"1, 2, 4",Martinez Fernandez,M,Carlos,Carlos Martinez Fernandez,ESP,S8,SB8,26592,SM8,C
a4c7ea30359dcc41,-,Martinez Vinas,F,Carlota,Carlota Martinez Vinas,ESP,S9,SB8,65658,SM9,N
de93bbef87c52b0a,"A, 1, 2, 4",Martos Minguet,M,Sergio Salvador,Sergio Salvador Martos Minguet,ESP,S8,SB8,33928,SM8,C
5b7898824ad3c74c,"A, 3, 5, 12",Masa Murillo,F,Julia,Julia Masa Murillo,ESP,S5,SB4,56954,SM5,R-2030
90c372ada7b64206,"3, 5",Mata Orive,F,Yaiza,Yaiza Mata Orive,ESP,S10,SB9,64537,SM10,R-2028
0a1ece7f92f3fb28,-,Mateo Puig,F,Paula,Paula Mateo Puig,ESP,S6,SB6,63749,SM6,N
d224aef40b63df6f,-,Mera Tato,M,Hugo,Hugo Mera Tato,ESP,S10,SB9,65574,SM10,N
70e8c032ad62d6d4,"3, 5, 12, +",Montero Marrades,M,Jaime,Jaime Montero Marrades,ESP,S10,SB9,52919,SM10,R-2026
a2a2bf89494ac797,"A, E, 7, 12",Navarro Riofrio,M,Miguel Angel,Miguel Angel Navarro Riofrio,ESP,S1,SB1,57908,SM1,R-2026
2bc493c90a4e9b58,"A, 3, 5, 12",Orti Campos,F,Leyre,Leyre Orti Campos,ESP,S7,SB6,7528,SM7,C
391c55c87ffd8f48,-,Otazua Zabilde,M,Juan,Juan Otazua Zabilde,ESP,S4,SB4,63786,SM4,N
e9d0d30541a0fdb8,"A, 12, +",Ozaeta Velasco,M,Marco,Marco Ozaeta Velasco,ESP,S8,SB7,51098,SM8,R-2026
ddd4c53744da3d4d,"A, 12",Palau Galdon,M,Jorge Juan,Jorge Juan Palau Galdon,ESP,S7,SB6,39336,SM7,C
3dd39df8baf982ce,"A, E, 1, 2, 4, 12",Perales,F,Teresa,Teresa Perales,ESP,S2,SB1,3847,SM2,R-2029
277d979b58cf3bf2,-,Pineda Caso,M,Cesar Antonio,Cesar Antonio Pineda Caso,ESP,S9,SB8,62896,SM9,N
cbfd7bf7ebe7740c,"A, T, 12",Pinon Romero,M,Carlos,Carlos Pinon Romero,ESP,S5,SB4,60884,SM5,R-2029
03320aa91d0c2bb9,0,Polo Lopez,F,Marian,Marian Polo Lopez,ESP,S13,SB13,19476,SM13,R-2027
4b78f1acc502b485,"A, 12",Ponce Bertran,M,Antoni,Antoni Ponce Bertran,ESP,S5,SB5,22574,SM5,R-2028
c162652d02605a97,"A, 3, 5, 12, +",Quereda Rodriguez,F,Almudena,Almudena Quereda Rodriguez,ESP,S8,SB7,59304,SM8,R-2026
9a20d67afc317c41,"A, 1, 3, 4, 12, +",Rojas Cabrera,M,Alejandro Yared,Alejandro Yared Rojas Cabrera,ESP,S6,SB6,14919,SM6,R-2027
d7f3a635f985be70,"3, 12",Roma Mangrinan,F,Maria Elena,Maria Elena Roma Mangrinan,ESP,S4,SB3,56330,SM4,R-2027
9c05e6b849e47081,-,Ruiz Urbaneja,M,Iker,Iker Ruiz Urbaneja,ESP,S9,SB8,65489,SM9,N
3e5edb5918c44af1,"12, +",Sagastizabal Sanchez,F,Catalina,Catalina Sagastizabal Sanchez,ESP,S6,SB6,62901,SM6,R-2027
9efafe760c5e6165,"A, 12, +",Saiz Sanchez,F,Anna,Anna Saiz Sanchez,ESP,S6,SB6,52614,SM6,R-2028
0dc9414222ef5dc1,"1, 3, 5",Salguero Galisteo,M,Oscar,Oscar Salguero Galisteo,ESP,S9,SB8,23006,SM9,C
da1a44f14f99008b,T,Salguero Oteiza,M,Ivan,Ivan Salguero Oteiza,ESP,S12,SB12,14914,SM12,R-2028
de4d61bb3e239227,"A, 4, 12",Salinas Martinez,M,Francisco,Francisco Salinas Martinez,ESP,S4,SB3,26589,SM4,R-2019
445d9f76a7557cb1,"A, 12, +",Sanchez Barquier,M,Alex,Alex Sanchez Barquier,ESP,S7,SB6,64022,SM7,R-2027
9ce8ddc13d840e9d,-,Sanchez Ollacarizqueta,F,Paula,Paula Sanchez Ollacarizqueta,ESP,S7,SB6,65640,SM7,N
84a59bc7ed89b39d,"A, Y, E, 3, 5",Sanchez Sierra,M,David,David Sanchez Sierra,ESP,S6,SB6,39311,SM6,C
07679d272589c14c,T,Sanz Tamayo,M,Borja,Borja Sanz Tamayo,ESP,S12,SB12,35969,SM12,R-2028
