athlete_id,exceptions,family_name,gender,given_name,name,npc,s,sb,sdms_id,season,season_label,sm,status
cbb80745a31d85f3,-,Mateo Puig,F,Paula,Paula Mateo Puig,ESP,S6,SB6,63749,S25,Summer Season 2025,SM6,N
c287d6cf91e81bdf,-,Mera Tato,M,Hugo,Hugo Mera Tato,ESP,S10,SB9,65574,S25,Summer Season 2025,SM10,N
82ce71832018ca45,"3, 5, 12, +",Montero Marrades,M,Jaime,Jaime Montero Marrades,ESP,S10,SB9,52919,S25,Summer Season 2025,SM10,R-2026
2ca89e1145c6e5a0,"A, E, 7, 12",Navarro Riofrio,M,Miguel Angel,Miguel Angel Navarro Riofrio,ESP,S1,SB1,57908,S25,Summer Season 2025,SM1,R-2026
7cd2515b34fd1327,"A, 3, 5, 12",Orti Campos,F,Leyre,Leyre Orti Campos,ESP,S7,SB6,7528,S25,Summer Season 2025,SM7,C
88aa8cf6d6c1c046,-,Otazua Zabilde,M,Juan,Juan Otazua Zabilde,ESP,S4,SB4,63786,S25,Summer Season 2025,SM4,N
bf0342d9e7b5d396,"A, 12, +",Ozaeta Velasco,M,Marco,Marco Ozaeta Velasco,ESP,S8,SB7,51098,S25,Summer Season 2025,SM8,R-2026
ef21b61c23638079,"A, 12",Palau Galdon,M,Jorge Juan,Jorge Juan Palau Galdon,ESP,S7,SB6,39336,S25,Summer Season 2025,SM7,C
8ae6592869f9bb47,"A, E, 1, 2, 4, 12",Perales,F,Teresa,Teresa Perales,ESP,S2,SB1,3847,S25,Summer Season 2025,SM2,R-2029
4a8bcf6c7ec80b10,-,Pineda Caso,M,Cesar Antonio,Cesar Antonio Pineda Caso,ESP,S9,SB8,62896,S25,Summer Season 2025,SM9,N
f93f2ccbe6415eb8,"A, T, 12",Pinon Romero,M,Carlos,Carlos Pinon Romero,ESP,S5,SB4,60884,S25,Summer Season 2025,SM5,R-2029
53f87a811c4280a9,0,Polo Lopez,F,Marian,Marian Polo Lopez,ESP,S13,SB13,19476,S25,Summer Season 2025,SM13,R-2027
1bff711cc25abd4c,"A, 12",Ponce Bertran,M,Antoni,Antoni Ponce Bertran,ESP,S5,SB5,22574,S25,Summer Season 2025,SM5,R-2028
8c8236bae515bcdb,"A, 3, 5, 12, +",Quereda Rodriguez,F,Almudena,Almudena Quereda Rodriguez,ESP,S8,SB7,59304,S25,Summer Season 2025,SM8,R-2026
0ab00862542627cc,"A, 1, 3, 4, 12, +",Rojas Cabrera,M,Alejandro Yared,Alejandro Yared Rojas Cabrera,ESP,S6,SB6,14919,S25,Summer Season 2025,SM6,R-2027
7bc208586ec57146,"3, 12",Roma Mangrinan,F,Maria Elena,Maria Elena Roma Mangrinan,ESP,S4,SB3,56330,S25,Summer Season 2025,SM4,R-2027
aaee58ab94b2f9df,-,Ruiz Urbaneja,M,Iker,Iker Ruiz Urbaneja,ESP,S9,SB8,65489,S25,Summer Season 2025,SM9,N
f72b319b91bcbec8,"12, +",Sagastizabal Sanchez,F,Catalina,Catalina Sagastizabal Sanchez,ESP,S6,SB6,62901,S25,Summer Season 2025,SM6,R-2027
bc9f8f24fd7a7c0b,"A, 12, +",Saiz Sanchez,F,Anna,Anna Saiz Sanchez,ESP,S6,SB6,52614,S25,Summer Season 2025,SM6,R-2028
9914297097210056,"1, 3, 5",Salguero Galisteo,M,Oscar,Oscar Salguero Galisteo,ESP,S9,SB8,23006,S25,Summer Season 2025,SM9,C
e06788ac0aed6bbb,T,Salguero Oteiza,M,Ivan,Ivan Salguero Oteiza,ESP,S12,SB12,14914,S25,Summer Season 2025,SM12,R-2028
a2adcd0383ce1cdc,"A, 4, 12",Salinas Martinez,M,Francisco,Francisco Salinas Martinez,ESP,S4,SB3,26589,S25,Summer Season 2025,SM4,R-2019
1907d333509d7577,"A, 12, +",Sanchez Barquier,M,Alex,Alex Sanchez Barquier,ESP,S7,SB6,64022,S25,Summer Season 2025,SM7,R-2027
3b1e7e37d608ea7d,-,Sanchez Ollacarizqueta,F,Paula,Paula Sanchez Ollacarizqueta,ESP,S7,SB6,65640,S25,Summer Season 2025,SM7,N
be96eb7d6e9b55e5,"A, Y, E, 3, 5",Sanchez Sierra,M,David,David Sanchez Sierra,ESP,S6,SB6,39311,S25,Summer Season 2025,SM6,C
8d9da527abccb5cb,T,Sanz Tamayo,M,Borja,Borja Sanz Tamayo,ESP,S12,SB12,35969,S25,Summer Season 2025,SM12,R-2028
943980c12702e6ab,"1, 3, 5",Schrenck Martinez,M,Ariel Enrique,Ariel Enrique Schrenck Martinez,ESP,S9,SB9,33072,S25,Summer Season 2025,SM9,C
b9c02f12c4185823,-,Suarez Juarez,M,Pedro,Pedro Suarez Juarez,ESP,S10,SB9,55143,S25,Summer Season 2025,SM10,N
c19ce27cc2345962,"1, 2, 4",Toledo Martinez,M,Carlos,Carlos Toledo Martinez,ESP,S8,SB8,55144,S25,Summer Season 2025,SM8,R-2027
8bd77f9aa0413001,"A, 3, 5, 12",Villa Gonzalez,F,Alba,Alba Villa Gonzalez,ESP,S5,SB4,26533,S25,Summer Season 2025,SM5,R-2026
e498c3c1c59c2b81,-,Villarejo Martin,M,Alex,Alex Villarejo Martin,ESP,S12,SB12,52570,S25,Summer Season 2025,SM12,R-2028
7e752054d5a84221,"A, 3, 5, 12, +",Zanon Bausach,M,Carlos,Carlos Zanon Bausach,ESP,S6,SB5,39335,S25,Summer Season 2025,SM6,R-2027
861d8e87cbcc549b,"12, +",Zudaire Borrezo,F,Nahia,Nahia Zudaire Borrezo,ESP,S8,SB7,36253,S25,Summer Season 2025,SM8,C
5646d2e4859a443c,"12, +",Basnayake,F,Galina,Galina Basnayake,SRI,S9,SB8,44586,S25,Summer Season 2025,SM9,R-2026
9c538fec9be83467,9,Rasheen,M,Naveed,Naveed Rasheen,SRI,S9,SB9,35692,S25,Summer Season 2025,SM9,C
59d08f0d9ac9277f,"3, 5",Swedo,M,Aeyden,Aeyden Swedo,SUR,S9,SB9,67160,S25,Summer Season 2025,SM9,R-2029
8d099971ebfebc54,"A, 12, +",Andersson Wulf,F,Ida,Ida Andersson Wulf,SWE,S7,SB6,28525,S25,Summer Season 2025,SM7,C
36fbf10dedb70599,"A, 3, 5, 12",Asman,M,Manfred,Manfred Asman,SWE,S4,SB3,54018,S25,Summer Season 2025,SM4,R-2029
7348f1c642db19b1,"A, 12",Bergqvist,F,Signe,Signe Bergqvist,SWE,S7,SB6,62028,S25,Summer Season 2025,SM7,R-2027
70d68d964ceeaa04,"A, 12, +",Faltman,F,Helena,Helena Faltman,SWE,S9,SB7,55937,S25,Summer Season 2025,SM9,R-2027
5a99fab332401f43,"A, E",Hildebrand,M,Conrad,Conrad Hildebrand,SWE,S2,N/A,56027,S25,Summer Season 2025,N/A,C
ac2a4d3910f8f6bd,"A, E, 7, 12",Johansson,F,Lova,Lova Johansson,SWE,S3,SB2,54022,S25,Summer Season 2025,SM3,C
ce5e02d930fc1f80,-,Klasson,M,Tobias,Tobias Klasson,SWE,S14,SB14,41934,S25,Summer Season 2025,SM14,C
ac4f08fbec93b20b,0,Lindberg,F,Pernilla,Pernilla Lindberg,SWE,S14,SB14,14684,S25,Summer Season 2025,SM14,C
fd00ddfffdb4b3af,"12, +",Soderlind,M,Edvin,Edvin Soderlind,SWE,S6,SB6,54020,S25,Summer Season 2025,SM6,C
d2c53e01bddd4886,"12, +",St Clair Maitland,F,Nicola,Nicola St Clair Maitland,SWE,S7,SB6,32180,S25,Summer Season 2025,SM7,C
58956986d3490d44,-,Bieri,M,Florian Emanuel,Florian Emanuel Bieri,SUI,S10,SB9,63003,S25,Summer Season 2025,SM10,N
dd2019b591216fe3,-,Bochicchio,F,Moana Amira,Moana Amira Bochicchio,SUI,S5,SB4,62994,S25,Summer Season 2025,SM5,N
94cd5b83c5507f44,-,Gutbrod,M,Alexander,Alexander Gutbrod,SUI,S9,SB9,26351,S25,Summer Season 2025,SM9,N
847fd8c70b4e617e,"3, 5, 12, +",Luethi,F,Nadine,Nadine Luethi,SUI,S7,SB7,8009,S25,Summer Season 2025,SM7,C
af842b3f8b29d1e2,"12, +",McCrea,M,Leo,Leo McCrea,SUI,S6,SB5,41182,S25,Summer Season 2025,SM6,C
8413bf557a9b4a3c,"A, 3, 5, 12, +",Meister,F,Nora,Nora Meister,SUI,S6,SB6,20540,S25,Summer Season 2025,SM6,C
96d031ced977a57d,"A, 12",Murith,M,Bastien,Bastien Murith,SUI,S5,SB4,52793,S25,Summer Season 2025,SM5,C
7abd6ed21ffeddd3,"A, 1, 3, 5, 12",Schacher,F,Monique,Monique Schacher,SUI,S4,SB3,13324,S25,Summer Season 2025,SM4,C
123ab02f19970304,"3, 5",Schneeberger,F,Mona Ida,Mona Ida Schneeberger,SUI,S10,SB9,62992,S25,Summer Season 2025,SM10,R-2029
5d983487ca1ae400,-,Siegenthaler,M,Yanick,Yanick Siegenthaler,SUI,S7,SB7,63324,S25,Summer Season 2025,SM7,N
fd1ba4b3ce4bc9ab,"A, Y, E, 3, 5",Tuennemann,M,Jan Christoph,Jan Christoph Tuennemann,SUI,S8,SB8,62993,S25,Summer Season 2025,SM8,C
35152ba9297a7e83,"12, +",Chang,M,Wei-Chieh,Wei-Chieh Chang,TPE,S7,SB6,23427,S25,Summer Season 2025,SM7,C
c4c7679361195b28,-,Chen,M,Jie-Cheng,Jie-Cheng Chen,TPE,S14,SB14,43338,S25,Summer Season 2025,SM14,C
f5bb68bca16a9e34,-,Chen,M,Yuan-Hao,Yuan-Hao Chen,TPE,S9,SB8,62997,S25,Summer Season 2025,SM9,N
ffb0a6c757c9e028,"A, 3, 5, 12, +",Cheng,M,Shaun-Luke,Shaun-Luke Cheng,TPE,S8,SB7,55344,S25,Summer Season 2025,SM8,R-2025
6684201fe9ca1993,"1, 3, 5",Chiang,F,Man-Ling,Man-Ling Chiang,TPE,S9,SB9,52147,S25,Summer Season 2025,SM9,C
41498501a8ca5f7d,T,Chou,M,Yen-Ting,Yen-Ting Chou,TPE,S13,SB13,52149,S25,Summer Season 2025,SM13,R-2029
7a42c6f4b91bbe30,"3, 5",Hsieh,F,Wan-Chen,Wan-Chen Hsieh,TPE,S10,SB9,56977,S25,Summer Season 2025,SM10,C
da845b8d8a8ec3fb,"3, 5",Hsu,M,Chih-Yung,Chih-Yung Hsu,TPE,S10,SB9,63999,S25,Summer Season 2025,SM10,C
d6c2deb8014eba1a,"3, 5, 12, +",Huang,M,Cheng-Chuan,Cheng-Chuan Huang,TPE,S7,SB6,64003,S25,Summer Season 2025,SM7,C
066de2abb8d3ea86,"T, B",Lin,M,Li-Shiang,Li-Shiang Lin,TPE,S11,SB11,53821,S25,Summer Season 2025,SM11,C
52af8b5ca5f8e586,0,Lin,M,Shin Wei,Shin Wei Lin,TPE,S12,SB12,6986,S25,Summer Season 2025,SM12,R-2027
5e1b937ccf5a9e82,"A, Y, E, 7",Lin,M,Yu-Su,Yu-Su Lin,TPE,S5,SB6,58513,S25,Summer Season 2025,SM5,C
a92c75ef918e1b5e,-,Shih,M,Min-Hsuan,Min-Hsuan Shih,TPE,S14,SB14,41353,S25,Summer Season 2025,SM14,C
f1d72037a3f927ef,-,Su,F,An-Yen,An-Yen Su,TPE,S14,SB14,55192,S25,Summer Season 2025,SM14,N
91b67fc0c5d76ccf,"A, 12, +",Tiunn,F,I-Kun,I-Kun Tiunn,TPE,S8,SB7,64002,S25,Summer Season 2025,SM8,R-2027
e9c2d4f7b04253b3,0,Tu,F,Jo-Lin,Jo-Lin Tu,TPE,S14,SB14,8942,S25,Summer Season 2025,SM14,C
dd393e9dee275081,-,Tung,F,Yi-An,Yi-An Tung,TPE,S14,SB14,41290,S25,Summer Season 2025,SM14,C
15ec2a6ce869bbeb,T,Wu,M,Chun-You,Chun-You Wu,TPE,S12,SB12,64000,S25,Summer Season 2025,SM12,R-2027
d7506522884cfb53,-,Yang,M,Che-Wei,Che-Wei Yang,TPE,S14,SB14,66305,S25,Summer Season 2025,SM14,R-2029
3a94aacc51104992,T,Yeh,M,Feng-Yuan,Feng-Yuan Yeh,TPE,S13,SB13,63987,S25,Summer Season 2025,SM13,R-2030
cbf479ebc091d28b,-,Masika,M,Lusiano Evarist,Lusiano Evarist Masika,TAN,S9,,60164,S25,Summer Season 2025,,
905932a920aca82b,-,Nderwa,M,Amosi Boniface,Amosi Boniface Nderwa,TAN,S6,,44199,S25,Summer Season 2025,,
ada5b9b2fe7c8d84,"12, +",Sokolo,M,Gerald Hamisi,Gerald Hamisi Sokolo,TAN,S7,SB6,35900,S25,Summer Season 2025,SM7,R-2021
1b03ff2f4b8612f6,"A, 1, 3, 5, 12, +",Aingchaiyaphum,M,Phuchit,Phuchit Aingchaiyaphum,THA,S5,SB5,35300,S25,Summer Season 2025,SM5,C
ba8a84c0470748e2,-,Anantakan,M,Kannapat,Kannapat Anantakan,THA,S4,SB3,62456,S25,Summer Season 2025,SM4,N
9b51bb634b121294,"12, +",Aroonrat,M,Boonyalit,Boonyalit Aroonrat,THA,S7,SB6,4924,S25,Summer Season 2025,SM7,C
dc88096b04e7752d,"1, 3, 5, 12, +",Chaitawittanun,M,Tongkunlong,Tongkunlong Chaitawittanun,THA,S6,SB5,51666,S25,Summer Season 2025,SM6,R-2027
13a2efbc54975a30,"1, 3, 5",Chaiwong,F,Prakaithip,Prakaithip Chaiwong,THA,S9,SB9,35378,S25,Summer Season 2025,SM9,C
676f171c0e8b7cca,"A, 1, 3, 5, 12, +",Chanlam,M,Parkarn,Parkarn Chanlam,THA,S5,SB5,59859,S25,Summer Season 2025,SM5,R-2027
5459f7bc10ee9f86,-,Chaysri,M,Parami,Parami Chaysri,THA,S14,SB14,54511,S25,Summer Season 2025,SM14,R-2026
a433cf413aa09f34,"T, B",Chokniramit,M,Adisorn,Adisorn Chokniramit,THA,S11,SB11,35254,S25,Summer Season 2025,SM11,R-2026
692d8d0082462b6d,0,Chuvong,M,Jirachot,Jirachot Chuvong,THA,S14,SB14,35381,S25,Summer Season 2025,SM14,C
fbe27070fbcade7f,-,Dilai,F,Aphichaya,Aphichaya Dilai,THA,S4,SB3,62457,S25,Summer Season 2025,SM4,N
d8b6c29214f1e5a5,0,In-Choo,M,Wachirawit,Wachirawit In-Choo,THA,S14,SB14,38948,S25,Summer Season 2025,SM14,C
e27fe881cdcf8d56,"A, E, 7, 12, +",Kaewsri,M,Charkorn,Charkorn Kaewsri,THA,S3,SB2,3529,S25,Summer Season 2025,SM3,C
92918b47232d41ed,"3, 5",Kangpila,F,Monruedee,Monruedee Kangpila,THA,S10,SB9,35375,S25,Summer Season 2025,SM10,C
71039fa4debb687e,"1, 3, 5",Ketkeaw,F,Anchaya,Anchaya Ketkeaw,THA,S9,SB9,7146,S25,Summer Season 2025,SM9,C
a4c1cc0961ad71cf,-,Khajhonmatha,F,Nattharinee,Nattharinee Khajhonmatha,THA,S14,SB14,42316,S25,Summer Season 2025,SM14,C
c94f5b78016ef6cf,T,Khalek,M,Khanawat,Khanawat Khalek,THA,S12,SB12,56920,S25,Summer Season 2025,SM12,R-2027
f56c2f9dd2aad314,-,Khaphinit,M,Natthakron,Natthakron Khaphinit,THA,S7,SB7,51668,S25,Summer Season 2025,SM7,N
66cc60769f54ae0d,"1, 3, 5",Komkaew,F,Surerut,Surerut Komkaew,THA,S9,SB9,5974,S25,Summer Season 2025,SM9,C
3f5dcbc0db1c2de8,"A, 12",Kongsripilarom,M,Nattawut,Nattawut Kongsripilarom,THA,S4,SB4,59332,S25,Summer Season 2025,SM4,R-2026
55b4897c4230d07f,-,Kumarasing,M,Phakhawat,Phakhawat Kumarasing,THA,S14,SB14,60305,S25,Summer Season 2025,SM14,R-2026
837202197e279d87,-,Meeprom,M,Natirat,Natirat Meeprom,THA,S14,SB14,60304,S25,Summer Season 2025,SM14,R-2026
19c3596914cd0b82,T,Mimetta,M,Noi,Noi Mimetta,THA,S13,SB13,35253,S25,Summer Season 2025,SM13,R-2027
ae934290613b582c,"T, B",Mueanpong,M,Sukrid,Sukrid Mueanpong,THA,S11,SB11,35249,S25,Summer Season 2025,SM11,C
eb133ca07e28cfbf,"A, Y, E, 7, 12, +",Nakananram,M,Methasit,Methasit Nakananram,THA,S3,SB2,59855,S25,Summer Season 2025,SM3,R-2027
4df72a4157d03837,"A, 2, 4, 12, +",Nohnsoong,M,Phichetechai,Phichetechai Nohnsoong,THA,S6,SB6,56917,S25,Summer Season 2025,SM6,R-2025
176e6dddbbe9c290,"A, Y, E, 7, 12, +",Noithat,M,Aekkarin,Aekkarin Noithat,THA,S6,SB6,49229,S25,Summer Season 2025,SM6,C
8152810d7c516a96,12,Nonrungrueang,M,Phonphet,Phonphet Nonrungrueang,THA,S7,SB6,51670,S25,Summer Season 2025,SM7,R-2025
b7aa9731b0f19fd5,-,Pattanasak,M,Puttipong,Puttipong Pattanasak,THA,S9,SB8,59858,S25,Summer Season 2025,SM9,N
dd332afd93c8705a,"A, 12",Phimsan,F,Na Thee,Na Thee Phimsan,THA,S7,SB5,59865,S25,Summer Season 2025,SM7,R
45738dc0792d3d79,-,Phukhamkhom,M,Phasit,Phasit Phukhamkhom,THA,S10,SB9,59856,S25,Summer Season 2025,SM10,N
4f3b511fe5702205,-,Ritkamlang,M,Namchai,Namchai Ritkamlang,THA,S4,SB3,64073,S25,Summer Season 2025,SM4,N
2e239ee2fb400f19,9,Ropkob,M,Nantawat,Nantawat Ropkob,THA,S9,SB8,55117,S25,Summer Season 2025,SM9,R-2025
3d1dfd8f79a32593,-,Runnarongchai,F,Wanphen,Wanphen Runnarongchai,THA,S3,SB2,63825,S25,Summer Season 2025,SM3,N
552380628da9cc11,"3, 5",Samathi,M,Sampachan,Sampachan Samathi,THA,S10,SB9,49234,S25,Summer Season 2025,SM10,C
a9e1fbfea3a198ad,-,Satcharoen,M,Sarun,Sarun Satcharoen,THA,S14,SB14,58109,S25,Summer Season 2025,SM14,C
b081d4e387d8a99d,"3, 5, 12, +",Singhmanon,M,Patchara,Patchara Singhmanon,THA,S8,SB7,35377,S25,Summer Season 2025,SM8,C
60b3689d4cdc5c19,"A, 12",Sittichaiphonniti,M,Kaweewat,Kaweewat Sittichaiphonniti,THA,S7,SB6,4700,S25,Summer Season 2025,SM7,R
dabeddb5150252cf,"A, Y, E, 7",Songwichean,M,Eakapan,Eakapan Songwichean,THA,S5,SB6,35373,S25,Summer Season 2025,SM5,C
a9b9ed325e0411a4,"T, B",Sonsamrong,M,Chom,Chom Sonsamrong,THA,S11,SB11,41862,S25,Summer Season 2025,SM11,C
c4ff8770390efd22,"12, +",Srichanpliw,F,Mesa,Mesa Srichanpliw,THA,S9,SB8,51667,S25,Summer Season 2025,SM9,R-2024
08691b036038745a,"A, 12, +",Sutcharoen,M,Thawilap,Thawilap Sutcharoen,THA,S7,SB6,56319,S25,Summer Season 2025,SM7,C
7b4882177b6ce65d,-,Suwanchairob,M,Montri,Montri Suwanchairob,THA,S10,SB9,63824,S25,Summer Season 2025,SM10,N
0344c9a7c601c228,"Y, E, 3, 5, 8",Tabthong,M,Yongyoot,Yongyoot Tabthong,THA,S6,SB6,23527,S25,Summer Season 2025,SM6,C
82e842bb154ac23a,-,Thavornvasu,F,Wachiraphon,Wachiraphon Thavornvasu,THA,S14,SB14,65328,S25,Summer Season 2025,SM14,R-2026
4debfbe85575c770,-,Uttisen,F,Luksika,Luksika Uttisen,THA,S14,SB14,57055,S25,Summer Season 2025,SM14,C
3eef071e53e4671d,"*, A, Y, E, 7",Wiprajong,M,Natthaphong,Natthaphong Wiprajong,THA,S6,SB7,23561,S25,Summer Season 2025,SM6,R
0ddcb73acd623fa4,-,Withetsuksom,M,Anan,Anan Withetsuksom,THA,S12,SB12,42470,S25,Summer Season 2025,SM12,R-2026
e15766595ca5cadc,"A, 3, 5, 12",Wongnonthaphoom,F,Wilasini,Wilasini Wongnonthaphoom,THA,S5,SB4,5200,S25,Summer Season 2025,SM5,R-2026
a8882af4ba600aaa,"3, 5, 12, +",Wongnonthaphum,M,Channi,Channi Wongnonthaphum,THA,S6,SB5,4887,S25,Summer Season 2025,SM6,R
9de7ffeff58183af,0,Acikgoz,F,Secil,Secil Acikgoz,TUR,S14,SB14,24131,S25,Summer Season 2025,SM14,C
b4e3b3f5ab47aeb2,"*, A, 12",Akyildiz,M,Beytullah,Beytullah Akyildiz,TUR,S3,SB2,29986,S25,Summer Season 2025,SM3,R
46099e5db47cc67a,"A, 1",Askin,M,Caner,Caner Askin,TUR,S3,N/A,29988,S25,Summer Season 2025,N/A,N
1ced93b3a2c9beb4,-,Atabay,M,Ugur,Ugur Atabay,TUR,S2,,64411,S25,Summer Season 2025,,
a2740fab053e2de5,"T, B",Ates,F,Cemre,Cemre Ates,TUR,S11,SB11,52970,S25,Summer Season 2025,SM11,R-2030
b73b1c677ea324d6,9,Aydin,F,Zeynep Ahsen,Zeynep Ahsen Aydin,TUR,S9,SB8,60218,S25,Summer Season 2025,SM9,R-2028
5062ae4f9a678449,-,Bakkal,M,Ahmet Cinar,Ahmet Cinar Bakkal,TUR,S9,SB8,62440,S25,Summer Season 2025,SM9,N
0a59286c264a1bfc,"A, Y, E",Bilge,F,Ebrar,Ebrar Bilge,TUR,S2,N/A,63272,S25,Summer Season 2025,N/A,R-2027
d25168bf9ca4a7a6,"A, Y, E, 7, 12, +",Boyaci,F,Sumeyye,Sumeyye Boyaci,TUR,S5,SB6,29990,S25,Summer Season 2025,SM5,C
5f992042635ff176,-,Butun,F,Ecrin,Ecrin Butun,TUR,S4,SB4,60208,S25,Summer Season 2025,SM4,N
04265be9dc5ca598,"12, +",Camanli,M,Efe,Efe Camanli,TUR,S9,SB8,63655,S25,Summer Season 2025,SM9,R-2027
708df47973941f72,"A, Y, E",Erbey,F,Melisa Destan,Melisa Destan Erbey,TUR,S4,N/A,64409,S25,Summer Season 2025,N/A,R
f6b93301dd8bd840,"12, +",Gunduz,M,Yusuf Efe,Yusuf Efe Gunduz,TUR,S10,SB9,62438,S25,Summer Season 2025,SM10,R-2027
50e93892e0eaa068,"A, E",Ildem,F,Elif,Elif Ildem,TUR,S1,N/A,30475,S25,Summer Season 2025,N/A,R-2029
781b2e44f05dcdbe,-,Kirit,M,Yilmaz,Yilmaz Kirit,TUR,S6,SB6,60217,S25,Summer Season 2025,SM6,N
1836ca6f24f07ec1,"A, 3, 5, 9",Kirtik,F,Irem Serra,Irem Serra Kirtik,TUR,S10,SB9,60204,S25,Summer Season 2025,SM10,R-2026
0e21d81542811988,-,Kizilet,M,Yaman Ruzgar,Yaman Ruzgar Kizilet,TUR,S13,SB13,52972,S25,Summer Season 2025,SM13,R-2030
7ba8d28ba7f860d8,"A, E",Kocak,M,Burak,Burak Kocak,TUR,S2,N/A,60209,S25,Summer Season 2025,N/A,R-2027
6d1d57e55e6caef4,"A, 12, +",Kurt,F,Defne,Defne Kurt,TUR,S10,SB9,63271,S25,Summer Season 2025,SM10,R-2027
1998c0ecc32f27f3,"A, 1, 3, 4, 12, +",Kutlu,M,Koral Berkin,Koral Berkin Kutlu,TUR,S5,SB4,35825,S25,Summer Season 2025,SM5,C
f65927eb652cc6ec,"A, 3, 5, 12, +",Mutlu,F,Sevval Beren,Sevval Beren Mutlu,TUR,S8,SB7,52658,S25,Summer Season 2025,SM8,R-2024
c1514acea5b23666,-,Ozbek,F,Zeynep,Zeynep Ozbek,TUR,S7,SB7,60219,S25,Summer Season 2025,SM7,N
c53c1ea657f6cf80,-,Ozdemir,M,Korcan Bulut,Korcan Bulut Ozdemir,TUR,S14,SB14,65786,S25,Summer Season 2025,SM14,R-2027
7d71e0269dd4b881,"A, Y, E, 7",Ozturk,F,Sevilay,Sevilay Ozturk,TUR,S5,SB6,30461,S25,Summer Season 2025,SM5,C
b6c2048e389441e8,"A, E",Polat,M,Serhat,Serhat Polat,TUR,S3,N/A,49315,S25,Summer Season 2025,N/A,R-2026
a45cf6802574070b,8,Sahin,F,Melisa,Melisa Sahin,TUR,S10,SB9,63658,S25,Summer Season 2025,SM10,R-2027
44df00b640d46a11,"A, 12",Sahin,F,Nil,Nil Sahin,TUR,S7,SB6,30462,S25,Summer Season 2025,SM7,C
e2ea3c4c9408bd8d,"A, Y, E, 3, 5, 9",Sari,M,Muhammed Enes,Muhammed Enes Sari,TUR,S4,SB4,60212,S25,Summer Season 2025,SM4,R-2026
93744dc5c10177f7,"1, 3, 5, 12, +",Saritas,M,Eymen,Eymen Saritas,TUR,S9,SB9,60206,S25,Summer Season 2025,SM9,R-2027
8cb5717c1ef873ca,"12, +",Senel,M,Ugur,Ugur Senel,TUR,S6,SB6,36568,S25,Summer Season 2025,SM6,C
3cca6aa8d8862d6a,"A, Y, E, 7, 12, +",Simsek,M,Baran Doruk,Baran Doruk Simsek,TUR,S5,SB5,52655,S25,Summer Season 2025,SM5,R-2027
1de3472a7e884b81,"H, A, 3, 5, 12, +",Tunug,F,Meryem Nur,Meryem Nur Tunug,TUR,S5,SB5,52653,S25,Summer Season 2025,SM5,R-2027
e6ae96c62df52de6,"A, Y, E, 3, 5, 12, +",Unlu,M,Umut,Umut Unlu,TUR,S3,SB2,57515,S25,Summer Season 2025,SM3,C
37746a28e6219ee0,"A, 12, +",Yaraman,M,Turgut Aslan,Turgut Aslan Yaraman,TUR,S8,SB7,42556,S25,Summer Season 2025,SM8,R-2031
90f3bdf26595e944,-,Yazici,F,Azranur,Azranur Yazici,TUR,S10,SB9,63654,S25,Summer Season 2025,SM10,N
8192ec2ca3ccf7fe,T,Yergezen,F,Ceren,Ceren Yergezen,TUR,S13,SB13,52971,S25,Summer Season 2025,SM13,R-2030
87057ddb66e804c6,-,Yilmazoglu,M,Ulas,Ulas Yilmazoglu,TUR,S14,SB14,65787,S25,Summer Season 2025,SM14,R-2027
b5e341b87decce2d,"A, Y, E, 7",Yuce,F,Esra,Esra Yuce,TUR,S5,SB5,60207,S25,Summer Season 2025,SM5,R-2030
1c9de47fc544c1df,"1, 3, 5",Kukundakwe,F,Husnah,Husnah Kukundakwe,UGA,S8,SB8,35686,S25,Summer Season 2025,SM8,R-2027
41135722f3e24168,"1, 3, 5",Nakazibwe,F,Condoleeza Nyamisanga,Condoleeza Nyamisanga Nakazibwe,UGA,S9,SB8,62898,S25,Summer Season 2025,SM9,R-2027
032b994ccc4a3ea7,"3, 5",Ssekitende,M,Enock,Enock Ssekitende,UGA,S9,SB9,63392,S25,Summer Season 2025,SM9,R-2027
82953c68cd5d17f0,-,Tumusiime,M,Emaad Kodet,Emaad Kodet Tumusiime,UGA,NE,NE,58679,S25,Summer Season 2025,NE,C
f066f93d0f84aca7,-,Aleksandrov,M,Dmytro,Dmytro Aleksandrov,UKR,NE,NE,57327,S25,Summer Season 2025,NE,C
438ecdf5a950447a,"T, B",Baranchuk,M,Maksym,Maksym Baranchuk,UKR,S11,SB11,57078,S25,Summer Season 2025,SM11,R-2027
59c697bff3373300,T,Berezhna,F,Yana,Yana Berezhna,UKR,S11,SB11,8949,S25,Summer Season 2025,SM11,C
646297c5864ffe31,"A, 1, 3, 5, 12, +",Bohodaiko,M,Yevhenii,Yevhenii Bohodaiko,UKR,S7,SB6,8935,S25,Summer Season 2025,SM7,C
e7079dac68d09570,"5, 12, +",Bozhynskyi,M,Yurii,Yurii Bozhynskyi,UKR,S9,SB7,17858,S25,Summer Season 2025,SM9,C
16fc3f21e59e1283,-,Chepets,M,Mykyta,Mykyta Chepets,UKR,S4,SB3,63244,S25,Summer Season 2025,SM4,N
0a24a11067069aa1,"T, B",Chufarov,M,Danylo,Danylo Chufarov,UKR,S11,SB11,6921,S25,Summer Season 2025,SM11,C
23376f923cd0cc9c,"1, 2, 4",Denysenko,F,Kateryna,Kateryna Denysenko,UKR,S8,SB8,17279,S25,Summer Season 2025,SM8,C
